3.092488009323730511e-02	6.463173827182836506e-01	2.170267748094927840e-01	5.239065883079273567e-01	2.968950414409764482e-01	2.535278756495370489e-01	6.525393441089054614e-01	7.228880703911209071e-01	5.222054934973150431e-01	1.197785528215021822e-01	2.444772307394451061e-01	1.122274026613490211e-01	1.838820382740440074e-01	4.874746278729239490e-01	2.516975436576615044e-01
2.916369211169705239e-02	6.356092053076733972e-01	2.298282723264509497e-01	4.996848631237054694e-01	3.036809178873596804e-01	2.351048949669283517e-01	6.642958960460141338e-01	6.956363898959474490e-01	5.585769765770896012e-01	1.200956895273982972e-01	2.491706090754476632e-01	1.133820184763270900e-01	1.843016590440858526e-01	4.937680440571661777e-01	2.579428410951550288e-01
3.280205146855640075e-02	5.749005567236833425e-01	2.386753833334587793e-01	5.936047901686861694e-01	3.080148707755672177e-01	2.392238258844821275e-01	7.010276853042517464e-01	6.673952106115486060e-01	6.292308934451963376e-01	1.173909514039226387e-01	2.625650229195711227e-01	1.175311170623710710e-01	2.016698175519092695e-01	4.995372967660869912e-01	2.518258197495525930e-01
3.602206663574637063e-02	5.664647971395646575e-01	2.419558693995272070e-01	6.196078558314573881e-01	3.137994115196772738e-01	2.360091294542636664e-01	7.133458690809981739e-01	6.545169416398667339e-01	6.300358276303094085e-01	1.294820210903069868e-01	2.353401057402727814e-01	1.209252297569396034e-01	1.901527327691697744e-01	5.018945639088397970e-01	2.574267464587345344e-01
3.522174299006251841e-02	4.772025373931987891e-01	2.705804760305655643e-01	6.588781008458517441e-01	3.302500197531670345e-01	2.519608738165287631e-01	7.138087336169277597e-01	6.935265259295695373e-01	5.166931198849502582e-01	1.154332798876445271e-01	2.350104194636692123e-01	1.162947664693482902e-01	2.430849630852301435e-01	4.892791740105588150e-01	2.491458097397091787e-01
3.495299345923388867e-02	4.438557613684133152e-01	2.770522796478540051e-01	6.420759920773478902e-01	3.246148398382288081e-01	2.641105664374996387e-01	7.041045310394395962e-01	6.806988226562868949e-01	5.124503430344280464e-01	1.227370183144746857e-01	2.279024892020641291e-01	1.125236105030667372e-01	2.597920909507367981e-01	4.856185608861334768e-01	2.391146177834287956e-01
3.339225341235958766e-02	4.173156840449099847e-01	2.780351806670637860e-01	6.736549368676394423e-01	3.211823711898902922e-01	2.312080905241787054e-01	7.113123987955266569e-01	6.783748993016046613e-01	4.403897172707633145e-01	1.051617067208206885e-01	2.091570692491363515e-01	1.168197270728779796e-01	2.194374053087029819e-01	4.886773422096060138e-01	2.327066585219480510e-01
3.332193872766145426e-02	4.018462244212382961e-01	2.658807888311517376e-01	6.922602365556956849e-01	3.168812702502062928e-01	2.593752919258420220e-01	7.056690437907549018e-01	6.821255042285941927e-01	4.421915442028677701e-01	1.389284935063259951e-01	1.860694324621493256e-01	1.181496854497151028e-01	2.899307601424254144e-01	4.740204145294301119e-01	2.244288182086632277e-01
3.861100269095803228e-02	3.768586054962437815e-01	2.651815581970568547e-01	7.377345582696293036e-01	3.399137563901490355e-01	3.207847594867125895e-01	7.074161353132583097e-01	7.332337906036818787e-01	4.020451357658109126e-01	1.588996532836079167e-01	1.754261208983669551e-01	1.108979539102562945e-01	2.766499075568094601e-01	4.641338798071749649e-01	2.481081260174969327e-01
3.469407924708153151e-02	4.290657579278927547e-01	2.564308864026678680e-01	6.997340121128989843e-01	3.491740655023009010e-01	3.404101355626884540e-01	6.659756780466331572e-01	7.367834777833961457e-01	2.887722683659070810e-01	1.382544683374230809e-01	1.706398042517591473e-01	1.144445550116379301e-01	3.350241413625014708e-01	4.624047650162229628e-01	2.553354408661626662e-01
3.827055105845117433e-02	4.423379946596443513e-01	2.484607402673015275e-01	6.131123881539043419e-01	3.204861164069277568e-01	3.991754199932917579e-01	6.741598364986106651e-01	7.912760886320221454e-01	2.023531540227506142e-01	1.241358973362160084e-01	1.385020598402361969e-01	1.084843980363299487e-01	3.698540773577395080e-01	4.349541043787942818e-01	2.373566401847201912e-01
3.723479379423842717e-02	4.549732230319687432e-01	2.501932382158436607e-01	6.427906916384814595e-01	3.315140443563813211e-01	3.741740580724858267e-01	6.796597792191049203e-01	7.956764797636237674e-01	1.595815334764654758e-01	1.307853544619458630e-01	1.070801439623259022e-01	1.123487115238287898e-01	4.556588334497488901e-01	3.989646214894953524e-01	2.398029915522843225e-01
4.029875625609402601e-02	4.550194937230257475e-01	2.658524759306642449e-01	6.077893870844753854e-01	2.976932671556470900e-01	3.869160368134954009e-01	6.328812721492952376e-01	7.580623214717000513e-01	1.559910029057418324e-01	1.193234478365384627e-01	1.243079478493114010e-01	1.082697118465367758e-01	4.708431867979836483e-01	3.980368845076464601e-01	2.490575785477459891e-01
4.257287616873626362e-02	4.431563196472132482e-01	2.519265140946310710e-01	5.591672283825368517e-01	2.794730047009481022e-01	4.128266004819894919e-01	6.428783842524574688e-01	7.842637401699271704e-01	1.335685320467412673e-01	1.026141408063320631e-01	1.230273175653738144e-01	1.035831999822757615e-01	4.912941824232514021e-01	3.931803565984500204e-01	2.436483168319569514e-01
4.461900913857597128e-02	4.397326736418543103e-01	2.764774604953038062e-01	5.293038906013582956e-01	2.736423959958396712e-01	3.855554594723029083e-01	6.273945971581946779e-01	7.734245101731435090e-01	1.450526149830827782e-01	8.785322349533988828e-02	9.864480954454205031e-02	1.015936151542831123e-01	5.480422178818006307e-01	4.035884702799237278e-01	2.405915168436741913e-01
4.558871001507199677e-02	4.659846025266058400e-01	2.613246963095677833e-01	5.533369055974703965e-01	2.793506804813243316e-01	4.214860319863467653e-01	6.127987330464161886e-01	7.791470623335159384e-01	1.268391466211072904e-01	8.028483202138571306e-02	1.020872007632238482e-01	9.695611266949402673e-02	5.380167098854066188e-01	4.244058844483501458e-01	2.448014123055826663e-01
4.438953159378684898e-02	4.813299869417030363e-01	2.724385887409959683e-01	5.767936912892487333e-01	2.963524841413193167e-01	4.578085343355023928e-01	5.823792324811849497e-01	7.418966779940172618e-01	1.289210752258948545e-01	7.585981530051946753e-02	9.965854978337981840e-02	9.491883671400316858e-02	5.321001059468094541e-01	4.176730643674871346e-01	2.460828316345425593e-01
4.306276410407042926e-02	4.632670073797807708e-01	2.880150159011956590e-01	5.479017284762175422e-01	2.897752719594771653e-01	4.680982637649062639e-01	5.567772825927818081e-01	7.329014257216240891e-01	1.508855861688778444e-01	7.461617695872929668e-02	1.004859800284777088e-01	1.034837264254502703e-01	4.720251541871338663e-01	4.315095460398228333e-01	2.289526102624940829e-01
4.533165914104364536e-02	4.306859186857303068e-01	2.823468878963995565e-01	5.410632964568252712e-01	3.130483443317643166e-01	5.069760344184001122e-01	6.075081236748360869e-01	7.285861617032679538e-01	1.550577538469879446e-01	6.949391543999706988e-02	1.114953565573676419e-01	1.012829002960272118e-01	4.417679853027078329e-01	4.253164942230486245e-01	2.214548286043820924e-01
4.664198091888804854e-02	4.803405750451605893e-01	2.936797777539026932e-01	5.087301734805310671e-01	3.162253082866346432e-01	5.423387608897796142e-01	6.013609229993547300e-01	8.008337749283412910e-01	1.889783418281548721e-01	8.156418852839805722e-02	1.289661105488619230e-01	9.886801210600484890e-02	4.363597403249130369e-01	4.239064015813311381e-01	2.139496460925594812e-01
4.128696087907324924e-02	4.819257345826203354e-01	2.647579589513129328e-01	5.498163733117098495e-01	3.403926651185564256e-01	4.942899121975084520e-01	6.157063847636796705e-01	7.654234001698734247e-01	2.523181145105857781e-01	1.093842664016852484e-01	1.628797727263670003e-01	1.040165572623020229e-01	3.436666540386820179e-01	4.093370968873135674e-01	2.109280819252184191e-01
3.915684400944215160e-02	4.499085755768161832e-01	2.758066251418996861e-01	6.216182721547138801e-01	3.342160746071134447e-01	4.495766784882502254e-01	5.881131393855023592e-01	7.546655595466216226e-01	2.278064939818646439e-01	1.049743734503737203e-01	1.742010431377821467e-01	1.060656796759740367e-01	3.210934605603226188e-01	4.112737516977233443e-01	2.336737014467380469e-01
4.296084560106810946e-02	4.650885478093066405e-01	3.095055152914250596e-01	6.731448126147978606e-01	4.100253837768033649e-01	5.163863484710395912e-01	5.947150422985683083e-01	7.545245785352739931e-01	2.249423493257482753e-01	1.634340264861131320e-01	1.440915029038769557e-01	9.983204205259864350e-02	4.258988415549702644e-01	4.138268607192387427e-01	2.628052689900947647e-01
4.389028357387231294e-02	4.528300754047122068e-01	3.302313974911444960e-01	6.394891018982216124e-01	4.002916903410449478e-01	5.674980851347074529e-01	6.292681303823679517e-01	7.952501500575610560e-01	1.738303896555826455e-01	1.647516025519985827e-01	1.136978011229280022e-01	1.041503845003309142e-01	3.988148707802785520e-01	4.025177367385316396e-01	2.666655928854271274e-01
4.314673759892400512e-02	4.271474171502678274e-01	3.195562034169561194e-01	6.506098759533821552e-01	3.955922175588286738e-01	5.525392338281458482e-01	6.117605942278876441e-01	7.768485285577593213e-01	1.867604969323894970e-01	1.782940292145152317e-01	1.226559446820323918e-01	1.036668304815138997e-01	4.286556125562795971e-01	4.009367459868926065e-01	2.646042681883009617e-01
4.744407770124325907e-02	4.485055909604728774e-01	2.993159909752801107e-01	6.942554352447704025e-01	4.070448590645364129e-01	6.059107723600499762e-01	5.955437555415552531e-01	8.154286838173426810e-01	2.434773796702691118e-01	2.117570126550874787e-01	1.269405054534256949e-01	1.104257241161778619e-01	4.022715478315900817e-01	3.952504335932590651e-01	2.489542810441188192e-01
5.121466404068447664e-02	4.493153222801113955e-01	2.809232460109965523e-01	6.903721656353356551e-01	4.195026884627413577e-01	5.942897084010677622e-01	6.148484150999257158e-01	7.505667494121613936e-01	2.372936792736228817e-01	1.958567573148922714e-01	1.255551887794799093e-01	1.049784641277132502e-01	3.923397096855575361e-01	4.075949867400191495e-01	2.505080025812344013e-01
5.037999794780154139e-02	5.211573021685085294e-01	2.842948093645131791e-01	6.655005486046375873e-01	4.296110615988353865e-01	6.228616220454502583e-01	6.120444282713891626e-01	7.418804036255062240e-01	2.463316188829025033e-01	2.422106816795036588e-01	1.245309984221510541e-01	1.061466193215207521e-01	4.178140945268192796e-01	4.173039119942215658e-01	2.468307302236635026e-01
4.706464861445490422e-02	5.150499624430345813e-01	2.688093877990282432e-01	6.988567386683288696e-01	4.669244369583490095e-01	6.265819334988864675e-01	6.078372904809820065e-01	7.817852103519365992e-01	2.413294499342716060e-01	2.603401814925181967e-01	1.215436335282723684e-01	1.052119476371854573e-01	4.188308567961176454e-01	3.871964771992017496e-01	2.525660625415106497e-01
4.839717409738033410e-02	5.307614034197534192e-01	2.667335011508550902e-01	6.853319485029589764e-01	4.651900580380178285e-01	6.357782064475446804e-01	6.080000425339117109e-01	7.515803566887854226e-01	2.291784899547859855e-01	2.396799953351231860e-01	1.183828628558315360e-01	1.083359832346991319e-01	3.446075984581681850e-01	3.867177097331989666e-01	2.576480076282894882e-01
4.868448830014964618e-02	5.150589018409120756e-01	2.670269511518939543e-01	7.017538737987814024e-01	4.544194145956865216e-01	6.540821026065222199e-01	6.098127127439331163e-01	7.905524687894402991e-01	1.929792340143333118e-01	2.387909763705592381e-01	1.110031345376791823e-01	1.072653866286267660e-01	3.778496158945859329e-01	3.927849602750076996e-01	2.665321285250368821e-01
5.248913505525731882e-02	5.350315915643784059e-01	2.622036834022615226e-01	6.519212711883750622e-01	4.170184058697001817e-01	6.118175715238151069e-01	6.627836305603205247e-01	8.003997413422476725e-01	1.928941534689113668e-01	2.080552411934653845e-01	1.340046579360646417e-01	9.719550269679096133e-02	3.527798478127935344e-01	3.767637639666264748e-01	2.637876776346485541e-01
5.018267674505652587e-02	5.228815383121465654e-01	2.742912000296393593e-01	6.377786684418601526e-01	4.050877697979896053e-01	5.650274746900240119e-01	6.241706625385938789e-01	7.333607370010664095e-01	1.592736251301301031e-01	1.966911945749916513e-01	1.082643957574246363e-01	9.869113131836587671e-02	4.189435536507932212e-01	3.754351855157078144e-01	2.684352553963804677e-01
5.097811107447407925e-02	5.715678840247129244e-01	2.369547525654427667e-01	6.489813598389975180e-01	3.973686847811681022e-01	5.634830588056913836e-01	6.367590027413876363e-01	7.538993304779854077e-01	1.594928222177062760e-01	1.763022107221462187e-01	1.239174186196011634e-01	9.248259839646114089e-02	4.698033985400781321e-01	4.111097521499221252e-01	2.635089978542252132e-01
5.611399450425718499e-02	5.935997369772705312e-01	2.673376769027561162e-01	6.237781736799646870e-01	3.786512583489509143e-01	5.238537289442102285e-01	6.439326841418716585e-01	6.597624849979152328e-01	2.046408794825754496e-01	2.000974785558018443e-01	9.651363659632163083e-02	9.820350990380238843e-02	5.161586777900041278e-01	4.278777694477440829e-01	2.432178407327578729e-01
5.830238691032304382e-02	5.359834462027750490e-01	2.725699690755140625e-01	5.756205729179674213e-01	3.581381155694031704e-01	4.844459872022958691e-01	6.327884495832781786e-01	6.455059536704742529e-01	2.593314861948247674e-01	1.941016521178534071e-01	1.294326446705015843e-01	9.282376920717191893e-02	3.954519990003179108e-01	4.465990652068255184e-01	2.404779694665931389e-01
5.991862147789405596e-02	6.346134401431743344e-01	2.835114297120551186e-01	6.016641226027243938e-01	3.593222239104081339e-01	4.813119020601376308e-01	6.504307443118587662e-01	6.830470448674953454e-01	2.971736283802066669e-01	2.041152396326345320e-01	1.359644731612002777e-01	9.467814965432518048e-02	4.063677586084451510e-01	4.401388228696481719e-01	2.253151247723923778e-01
6.016746699435684270e-02	6.349820719261437540e-01	2.771210238974901041e-01	5.543080055411425677e-01	3.865076860209203935e-01	5.600085733651245512e-01	6.549939519125851373e-01	6.593134165176413042e-01	2.590301900429176074e-01	1.933714226463144337e-01	1.159375595661116948e-01	8.895864627506556988e-02	4.504757469043359497e-01	4.711119797531188036e-01	2.324054582663163671e-01
6.527935535209102025e-02	6.515170934547930282e-01	2.766860870029083652e-01	5.692912442182397337e-01	3.574438288115326934e-01	6.274898761215932375e-01	6.403552086007610056e-01	6.801009163689020198e-01	1.921437182155778245e-01	1.959017147408827486e-01	1.118084532211527787e-01	8.119359852147560452e-02	4.724037562947040469e-01	4.651463884627431433e-01	2.396631117615865836e-01
6.031131539461470625e-02	6.426388971450925913e-01	2.729549257924326344e-01	5.184627480101557939e-01	3.697537240730197072e-01	5.390841041296577929e-01	6.793210765345498725e-01	7.137041042212280972e-01	2.196516462201453246e-01	2.674851510824914902e-01	9.484482149649721416e-02	7.248886961511236127e-02	4.963146861207599625e-01	4.871464973234276297e-01	2.367215966656322779e-01
5.576526618330371332e-02	6.351494064140342788e-01	2.522095197948605594e-01	5.445549915041766331e-01	3.710735117127222926e-01	5.788497186551527784e-01	6.723823115314621068e-01	7.021261224176827964e-01	1.931331929328438668e-01	2.234688129149355607e-01	9.110667668707198019e-02	7.678417107957033472e-02	4.441984178428505792e-01	4.876984337542969450e-01	2.432382248903025290e-01
6.270091645186856577e-02	7.008676660104800060e-01	2.998503389050454215e-01	4.722502948598523709e-01	3.735384746965865754e-01	6.206735726509897688e-01	6.697022196302848673e-01	7.002132441615512848e-01	2.024840891079194849e-01	2.432107751040840649e-01	1.025728668966568308e-01	7.364547612322519532e-02	4.307700401442025595e-01	4.601971319319778653e-01	2.482805005680640553e-01
6.378155602215698772e-02	7.544175167563275108e-01	3.177101877619361581e-01	4.655734761184018300e-01	4.043279799505427041e-01	6.988783699216241097e-01	6.576779364721510035e-01	6.952278225715113891e-01	1.950219624765828497e-01	2.237897729514136680e-01	8.722624652541251244e-02	7.158960149769139081e-02	4.426784917270066844e-01	4.583019718571759715e-01	2.328023637352100716e-01
6.481753057597366974e-02	7.406211395861643787e-01	3.248248109606994838e-01	4.569174701028012042e-01	4.055854389271250637e-01	6.976154494304915854e-01	6.638005913707307748e-01	6.695696941730231444e-01	2.027589660439892694e-01	2.337241928820634196e-01	9.562594406214443288e-02	7.049335187877642239e-02	3.981849989891663721e-01	4.525578021282073982e-01	2.377790901970660287e-01
6.775447601778444850e-02	6.794446447867777961e-01	2.888687557106714432e-01	4.848547455007116702e-01	3.853016620636285361e-01	7.273031363704617336e-01	6.515978174728646044e-01	7.101928956334306875e-01	2.282728800527528135e-01	2.122395159299472756e-01	1.050838196102966693e-01	7.483227081473133036e-02	4.256340980118225592e-01	4.495852987250500421e-01	2.326805526130727442e-01
6.488065232437040253e-02	7.023287990394758706e-01	2.805848797876488998e-01	4.852445143529906524e-01	3.857010481220669029e-01	6.979942422621959741e-01	6.312772012738460115e-01	7.183270867660400683e-01	2.066521312220729878e-01	2.023713246861917059e-01	1.038594288755231299e-01	7.732190236288005725e-02	3.822442918704637149e-01	4.348093051399440356e-01	2.442753425360275621e-01
6.542620275114190143e-02	7.463040120991560888e-01	2.812050002608053600e-01	5.039985976600547257e-01	3.974025741421137181e-01	7.361309972398560886e-01	5.996190655597422037e-01	6.955316226351598852e-01	1.682855802311862548e-01	1.412174701830591905e-01	1.229731315171969652e-01	7.546370635591768961e-02	4.052278236010016244e-01	4.373514158230444315e-01	2.775343118723140878e-01
6.789625036682046810e-02	7.331822151749192162e-01	2.795541472205153033e-01	5.095721201691096880e-01	3.795152004799531853e-01	7.781844390201912987e-01	6.223750957159259745e-01	7.098709854328532076e-01	1.239047161342106684e-01	1.207281517182587638e-01	1.145540440955135908e-01	6.908920556209686981e-02	4.111449581165941836e-01	4.440963901907231115e-01	2.809002284236263858e-01
6.828621165677828397e-02	7.733846983709508072e-01	2.882051819118595648e-01	4.584383552068957424e-01	3.616599083480134813e-01	7.838644218434945854e-01	6.219905404036809582e-01	7.386295073949811218e-01	1.575130729185257594e-01	1.300148284005065991e-01	1.390766773592650718e-01	7.099192762959805059e-02	3.385651169370157976e-01	4.418084387010673408e-01	2.864178448907538921e-01
6.547734580975624052e-02	8.592355640021370755e-01	2.754388958971155654e-01	4.155083060688622432e-01	3.659106974715186089e-01	6.610220356117713081e-01	6.468241195027808477e-01	7.186926258221580932e-01	1.788873803497815773e-01	1.474567714014969888e-01	1.525075917388694913e-01	7.165052699462924612e-02	3.456241305330997049e-01	4.446332956141508808e-01	2.940022787534254389e-01
6.317724286660468536e-02	8.291647745956703952e-01	3.023600841638030556e-01	4.204873900674632181e-01	3.796734525659362092e-01	6.760941188677215274e-01	6.834362339347463955e-01	7.014668115880486887e-01	1.563140309971929598e-01	1.528947327325159700e-01	1.365245335020061901e-01	6.859350993620814962e-02	3.637069451434933320e-01	4.144053894234820956e-01	2.828990075340754862e-01
6.435268108972724832e-02	7.818502971257775824e-01	3.047744031387197849e-01	4.148300701615411645e-01	3.610529653184155197e-01	6.064618269760901903e-01	6.944538386417623554e-01	6.629489772913902401e-01	1.797230457328008180e-01	1.588619635128063756e-01	1.448168752511006796e-01	7.064059972837473389e-02	3.511962062569529142e-01	3.959702902303166017e-01	2.852178777523767805e-01
6.566413965422714105e-02	7.742721566153154544e-01	3.002228479119245508e-01	4.427491975488810350e-01	3.507005076687143008e-01	5.441469241997896056e-01	7.008267038907732838e-01	6.685486005760364892e-01	1.832420656429565864e-01	1.768242844260373980e-01	1.471312655146301551e-01	7.039506297641186239e-02	3.442815971399116881e-01	4.056134592353546897e-01	2.816852216053088442e-01
6.297064873250818318e-02	7.170015419181546834e-01	2.911564458354193863e-01	4.469461557220354986e-01	3.299114912651933129e-01	5.090429998898517994e-01	6.880322176171170812e-01	6.786353440039305518e-01	1.917062962453983388e-01	1.702585254976968498e-01	1.374319958291596588e-01	6.858249915173009192e-02	2.696748441830054133e-01	3.993322223294989426e-01	2.808774265359792466e-01
6.138253928481710031e-02	6.862677110202232145e-01	2.921769982718860903e-01	4.073054593064245332e-01	3.050214626168132881e-01	5.176275046755279829e-01	6.765912424115508861e-01	7.444346616557825369e-01	1.992550863169258724e-01	1.744032448662931056e-01	1.542120654187000839e-01	7.149829687738391837e-02	2.958126984392617231e-01	3.861124185623043825e-01	2.798996594222829537e-01
6.306917244352154561e-02	6.414113933975889026e-01	2.833625322652436052e-01	4.415806117488588201e-01	2.905241281710463364e-01	5.156003875372485723e-01	6.727973427244747784e-01	6.766477901346168444e-01	1.969732597683810094e-01	1.670328587711382429e-01	1.607204457451733293e-01	7.249619624282366281e-02	2.885307975602406372e-01	3.948363639752603405e-01	2.861969439942179672e-01
6.267098583286932756e-02	6.506122863683512225e-01	2.779366933670436857e-01	4.135232142637344510e-01	3.106971025011693310e-01	5.374150016096551630e-01	6.679342505626476578e-01	6.502748056811291644e-01	1.840605405583400911e-01	1.864706746876749477e-01	1.460559340014875029e-01	7.331399559912471497e-02	2.797084007339137868e-01	3.956449088182133478e-01	2.996463490405343322e-01
5.828646533177843370e-02	6.437293073104473073e-01	2.667095991243970676e-01	4.278477981981985701e-01	3.134764381846916748e-01	5.118609025917183475e-01	6.127192599133903794e-01	6.434227937591939783e-01	2.007221459750269110e-01	1.659795701781593968e-01	1.615675345576250976e-01	7.259606282328470717e-02	2.676152645868613567e-01	4.023704708610261749e-01	3.027570286635737351e-01
6.456479688069978462e-02	6.551781457234345796e-01	2.704584171085168687e-01	4.342656283234564429e-01	2.940130957943307699e-01	5.518206708173676311e-01	6.184173477895088533e-01	6.819230971204217617e-01	1.824484757500142718e-01	1.141384641304806213e-01	1.967981349805126845e-01	7.506486280734191163e-02	2.632367972272260381e-01	3.964513706828565742e-01	3.089896524948237966e-01
6.063912470871214710e-02	6.600537102238587250e-01	2.701093335712168586e-01	4.811717208818075964e-01	3.232936455785556107e-01	5.410544679271528379e-01	6.326790960592465485e-01	6.859579943382022593e-01	1.554505722634705600e-01	1.033694295908379052e-01	1.724033877304714801e-01	7.446877070830934531e-02	2.400855616119763614e-01	3.562180641254884539e-01	2.922141220358626668e-01
6.573813272526836393e-02	7.087632580506717517e-01	2.656277593838668460e-01	4.774666962983163954e-01	3.181483247991995222e-01	6.331216486600664828e-01	6.464051638865844218e-01	7.899803150331844437e-01	1.445825977323098033e-01	1.215107258784978855e-01	1.724223326631576514e-01	6.900557259311045077e-02	2.434050083754667748e-01	3.444752543590045568e-01	2.934103300221421740e-01
6.415614811710973475e-02	7.731154390634648044e-01	2.513250063569704151e-01	5.403350328871705521e-01	3.569292620119217663e-01	6.112855001017840628e-01	6.167592980480757214e-01	7.847715036933993193e-01	1.302489836884594132e-01	1.079368162893909605e-01	1.511694143073998020e-01	6.828751059368470822e-02	2.575765734791917172e-01	3.432720275780403174e-01	2.803972897443226531e-01
6.525165647676992031e-02	8.420544094627860909e-01	2.402526124523875484e-01	5.667299063437222229e-01	3.762630501172848918e-01	6.122094761130190133e-01	6.194760641625233211e-01	7.426254592986367697e-01	1.073139377022162277e-01	7.428626293949106008e-02	1.755982741560004334e-01	6.434656417725787003e-02	2.589676431352407882e-01	3.511626111344862688e-01	3.043815421396588450e-01
6.303809451388760199e-02	9.376112370595843792e-01	2.435725360710830067e-01	5.224501359645798981e-01	3.873221668318423405e-01	6.087083848973638966e-01	6.665388960123120876e-01	7.974434519329649529e-01	1.175629159724175393e-01	7.444781576935612100e-02	1.795346049885689632e-01	6.161486311613803557e-02	2.407822856585163374e-01	3.777786180805028926e-01	2.972231088352430550e-01
